"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"564","1.0004238313116500E+0","-1.9798287157341538E-20","-6.5825611535387827E-27","1.7367132387133607E-13","3.0124455693776041E-2","-4.2039876523517121E-25","2.9999890005246899E+0","6.0823727161997052E+0","1.3314539050556664E+0","7.1168499233610007E+1","1.901109735892602E-7"
"563","1.0004229176431372E+0","-1.9795543765683307E-20","-1.5355101806629898E-26","1.8822015692578477E-13","3.0158011099000268E-2","-1.0081631844961832E-24","2.9999889117653402E+0","6.0863690535640877E+0","1.3323287180995227E+0","7.1151969752319900E+1","1.901109735892602E-7"
"562","1.0004220052920660E+0","-1.9803732878732901E-20","-2.4207486656003780E-26","1.6048119840047799E-13","3.0191622701710479E-2","-2.1064229883441743E-24","2.9999888229397400E+0","6.0903653789746999E+0","1.3332035285266544E+0","7.1135441334222705E+1","1.901109735892602E-7"
"561","1.0004210942536014E+0","-1.9809334606701457E-20","-1.8020990336465971E-26","1.5850070329406065E-13","3.0225290795804858E-2","-1.8128365098246940E-24","2.9999887340470801E+0","6.0943616923548705E+0","1.3340783363202779E+0","7.1119361225776402E+1","1.901109735892602E-7"
"560","1.0004201845229246E+0","-1.9808207628051547E-20","5.1336011283531197E-27","1.7534711770017624E-13","3.0259015676640140E-2","3.5515466094380104E-25","2.9999886450865700E+0","6.0983579936273751E+0","1.3349531414634885E+0","7.1103974261283298E+1","1.901109735892602E-7"
"559","1.0004192760952497E+0","-1.9810613191917391E-20","-1.1047924982176540E-36","-7.4949887932593533E-15","3.0292797641015709E-2","-1.6015192174992087E-34","2.9999885560573998E+0","6.1023542827144412E+0","1.3358279439392615E+0","7.1088933587408704E+1","1.901109735892602E-7"
"558","1.0004183689657635E+0","-1.9807879405870531E-20","-1.7192529939581817E-26","1.6185618284438199E-13","3.0326636988560821E-2","-1.5158555518763212E-24","2.9999884669587602E+0","6.1063505595375300E+0","1.3367027437304042E+0","7.1074333265215699E+1","1.901109735892602E-7"
"557","1.0004174631297538E+0","-1.9809298498943651E-20","2.6497984472686389E-37","2.8815231108757442E-14","3.0360534017881951E-2","1.1683844467097358E-34","2.9999883777898502E+0","6.1103468240179044E+0","1.3375775408196815E+0","7.1060039407542405E+1","1.901109735892602E-7"
"556","1.0004165585824454E+0","-1.9809298466386338E-20","5.4454861897620117E-37","9.0444604547433340E-15","3.0394489031756330E-2","8.6576536470503845E-35","2.9999882885498601E+0","6.1143430760758655E+0","1.3384523351896462E+0","7.1047024631849794E+1","1.901109735892602E-7"
"555","1.0004156553191199E+0","-1.9807226346978443E-20","1.0703477906435961E-26","1.4861794788103565E-13","3.0428502333569949E-2","6.0230833103935539E-25","2.9999881992379702E+0","6.1183393156312658E+0","1.3393271268227542E+0","7.1034064148279896E+1","1.901109735892602E-7"
"554","1.0004147533350980E+0","-1.9811384216011498E-20","1.3749966446469127E-26","1.6129647875184419E-13","3.0462574227341978E-2","1.3092156306897342E-24","2.9999881098533501E+0","6.1223355426035067E+0","1.3402019157013618E+0","7.1021500409298298E+1","1.901109735892602E-7"
"553","1.0004138526256909E+0","-1.9813092895477936E-20","-6.4677465380371883E-27","1.7963997529195835E-13","3.0496705019824818E-2","-7.2458481942163870E-25","2.9999880203952101E+0","6.1263317569112221E+0","1.3410767018076584E+0","7.1009603523748595E+1","1.901109735892602E-7"
"552","1.0004129531862314E+0","-1.9811309557058807E-20","-4.7644617146814594E-27","1.6456850426749492E-13","3.0530895019289676E-2","-4.3309334532339440E-25","2.9999879308627002E+0","6.1303279584724546E+0","1.3419514851237022E+0","7.0997648545293700E+1","1.901109735892602E-7"
"551","1.0004120550120783E+0","-1.9810541625394707E-20","-1.7066197626318027E-26","1.7051785741644408E-13","3.0565144535353490E-2","-1.6272234984719581E-24","2.9999878412550101E+0","6.1343241472046772E+0","1.3428262656314285E+0","7.0986738838419697E+1","1.901109735892602E-7"
"550","1.0004111580986164E+0","-1.9809969878556875E-20","1.2974540421145410E-36","1.6595181968291903E-15","3.0599453879136315E-2","1.2559631380320638E-34","2.9999877515712998E+0","6.1383203230247672E+0","1.3437010433126411E+0","7.0975227557901505E+1","1.901109735892602E-7"
"549","1.0004102624412128E+0","-1.9815505973066084E-20","2.5169416982614126E-26","1.5314748669021767E-13","3.0633823364468293E-2","2.4491152536082800E-24","2.9999876618107701E+0","6.1423164858488191E+0","1.3445758181489729E+0","7.0965872920849094E+1","1.901109735892602E-7"
"548","1.0004093680353083E+0","-1.9818045628077427E-20","-2.5986751164848199E-27","1.6982750567518962E-13","3.0668253305124946E-2","-7.6658873920744675E-25","2.9999875719725502E+0","6.1463126355925572E+0","1.3454505901219753E+0","7.0956206978587602E+1","1.901109735892602E-7"
"547","1.0004084748763262E+0","-1.9814427480284408E-20","-1.2988891859973813E-26","1.4964573944877284E-13","3.0702744017859857E-2","-9.2498892203512574E-25","2.9999874820558299E+0","6.1503087721708765E+0","1.3463253592130191E+0","7.0946445190424399E+1","1.901109735892602E-7"
"546","1.0004075829597185E+0","-1.9813344981007884E-20","-1.9760415976024667E-26","1.5759721460368119E-13","3.0737295820548616E-2","-1.5959243615624674E-24","2.9999873920597699E+0","6.1543048954981145E+0","1.3472001254033521E+0","7.0938761724900004E+1","1.901109735892602E-7"
"545","1.0004066922809507E+0","-1.9811317051601465E-20","-1.9451381267915819E-26","1.7103075595230390E-13","3.0771909033231397E-2","-2.3177907794491864E-24","2.9999873019835102E+0","6.1583010054878926E+0","1.3480748886740657E+0","7.0930442596943294E+1","1.901109735892602E-7"
"544","1.0004058028355196E+0","-1.9810040733653480E-20","-1.9430611674292879E-36","-2.4583468078044131E-14","3.0806583977022621E-2","-2.4077687522091378E-34","2.9999872118262201E+0","6.1622971020532766E+0","1.3489496490061297E+0","7.0922123548506093E+1","1.901109735892602E-7"
"543","1.0004049146189169E+0","-1.9807948509247588E-20","1.5893510142582749E-36","-4.5648163125346485E-16","3.0841320975591221E-2","1.8179020135466676E-34","2.9999871215870599E+0","6.1662931851065430E+0","1.3498244063803413E+0","7.0915148202438104E+1","1.901109735892602E-7"
"542","1.0004040276266757E+0","-1.9809820530513260E-20","-6.2697958635576309E-37","-1.7592052666568596E-14","3.0876120353717222E-2","-1.0821233651685347E-34","2.9999870312651602E+0","6.1702892545594041E+0","1.3506991607773735E+0","7.0907618992755303E+1","1.901109735892602E-7"
"541","1.0004031418543280E+0","-1.9804511785515174E-20","-8.5720997882847200E-27","1.4957046780699411E-13","3.0910982438349211E-2","-1.1426938776135853E-24","2.9999869408596900E+0","6.1742853103228290E+0","1.3515739121777377E+0","7.0901760579405206E+1","1.901109735892602E-7"
"540","1.0004022572974514E+0","-1.9798791286837965E-20","-2.4146233500406556E-26","1.5367930135609608E-13","3.0945907557467411E-2","-2.7039850315322310E-24","2.9999868503697802E+0","6.1782813523072271E+0","1.3524486605618218E+0","7.0896392799811807E+1","1.901109735892602E-7"
"539","1.0004013739516231E+0","-1.9796611629097530E-20","-2.3808725460662363E-36","-5.9980166983688441E-15","3.0980896041537687E-2","-2.5787324669217390E-34","2.9999867597945702E+0","6.1822773804222146E+0","1.3533234059098407E+0","7.0890152000748500E+1","1.901109735892602E-7"
"538","1.0004004918124199E+0","-1.9792267147892978E-20","2.4490646313672398E-27","1.5576564129937854E-13","3.1015948223139828E-2","1.4167447541367608E-25","2.9999866691332100E+0","6.1862733945766566E+0","1.3541981482018444E+0","7.0886720927674403E+1","1.901109735892602E-7"
"537","1.0003996108754771E+0","-1.9790124244689978E-20","2.0854200566180866E-26","1.4914099720481732E-13","3.1051064435627104E-2","2.4059055715807178E-24","2.9999865783848301E+0","6.1902693946788920E+0","1.3550728874177682E+0","7.0881546349621203E+1","1.901109735892602E-7"
"536","1.0003987311364189E+0","-1.9789525692417234E-20","3.5301031502907566E-26","1.4079833722180018E-13","3.1086245014944357E-2","3.5526265744376585E-24","2.9999864875485600E+0","6.1942653806364225E+0","1.3559476235373635E+0","7.0878516659491794E+1","1.901109735892602E-7"
"535","1.0003978525908979E+0","-1.9791216626110563E-20","-6.7319153345969160E-27","1.4394416531067043E-13","3.1121490298642081E-2","-7.0246435588849043E-25","2.9999863966235401E+0","6.1982613523560817E+0","1.3568223565402362E+0","7.0875028975278894E+1","1.901109735892602E-7"
