"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"197","9.9679865838507198E-1","2.7553347968067672E-20","4.6010213239672170E-3","-9.0148868683835576E-17","6.0226008074474218E-3","-1.9455705874561930E-15","3.0000402375084199E+0","2.6389566843865215E+0","5.7767738786230316E-1","1.1892056215324001E+1","1.901109735892602E-7"
"196","9.9823215327437953E-1","2.7553113609662622E-20","4.9048185235214797E-3","4.7131160272768737E-15","4.1473961427624063E-3","-1.6837119231123083E-14","3.0000401672865600E+0","1.8568380735046950E+0","4.0646872846828230E-1","1.9213240115889501E+0","1.901109735892602E-7"
"195","9.9680570978302041E-1","2.7553344691354231E-20","4.6067627878323119E-3","6.7899884619228082E-17","6.0192659579742696E-3","-2.0280819196617207E-15","3.0000400806370000E+0","2.6349610453799341E+0","5.7680272769155372E-1","1.1629388713288501E+1","1.901109735892602E-7"
"194","9.9822330768137557E-1","2.7553113571023015E-20","4.9053025151020490E-3","1.0577810883830811E-15","4.1641490566315352E-3","-9.6467957952147615E-15","3.0000400684680799E+0","1.8608039241681571E+0","4.0733686786044260E-1","1.9161565275428800E+0","1.901109735892602E-7"
"193","9.9821449447046551E-1","2.7553113594112567E-20","4.9057756342702060E-3","3.4748705565327614E-15","4.1807895358520041E-3","-2.0008332627159148E-14","3.0000399704443801E+0","1.8647706687041377E+0","4.0820520292460649E-1","1.9107757059266299E+0","1.901109735892602E-7"
"192","9.9681274674451725E-1","2.7553345138565131E-20","4.6124114163193022E-3","-2.8748757948764974E-16","6.0158482485101090E-3","1.5415284978500305E-15","3.0000399267661799E+0","2.6309653828081778E+0","5.7592806236230143E-1","1.1372634080764300E+1","1.901109735892602E-7"
"191","9.9820571319822993E-1","2.7553113597020577E-20","4.9062377985371877E-3","3.8180841408107099E-15","4.1973188690575302E-3","-1.5817849371133385E-14","3.0000398732167599E+0","1.8687382752203769E+0","4.0907372667944003E-1","1.9051797049789601E+0","1.901109735892602E-7"
"190","9.9819696342898723E-1","2.7553113589762524E-20","4.9066889255116632E-3","-3.8041932178944508E-16","4.2137383196395525E-3","6.8369649774143913E-15","3.0000397767865099E+0","1.8727067132198993E+0","4.0994243244904255E-1","1.8993666791642900E+0","1.901109735892602E-7"
"189","9.9681976977651787E-1","2.7553342818338544E-20","4.6179689537041452E-3","-1.8153791077694730E-16","6.0123487184309170E-3","-6.8463288776510708E-16","3.0000397758466000E+0","2.6269696979239328E+0","5.7505339214876283E-1","1.1121617988871201E+1","1.901109735892602E-7"
"188","9.9818824473464440E-1","2.7553113563851754E-20","4.9071289328441459E-3","-8.7169050573269645E-16","4.2300491262216309E-3","-1.1443958413731822E-15","3.0000396811549099E+0","1.8766759535291566E+0","4.1081131384721620E-1","1.8933347793395801E+0","1.901109735892602E-7"
