"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"809","9.7751209533342576E-1","-1.2842615086260853E-21","3.0279293074675149E-3","-5.2433363184108590E-18","1.8505591382962872E-2","-1.9328793628658087E-16","3.0033141698825001E+0","3.0368256923157748E+0","1.7068908244918910E+0","8.4821417810875903E+2","2.528017528540000E-5"
"808","9.7751636797115660E-1","-1.2842653654353717E-21","3.1726567450543501E-3","-7.9480718879404280E-17","1.8574035736744873E-2","-5.3799263418966572E-16","3.0033085523523901E+0","3.0366869547456843E+0","1.7068128450787163E+0","8.4313941136122901E+2","2.528017528540000E-5"
"807","9.7752088099021017E-1","-1.2842409785616937E-21","3.3169050425133702E-3","-4.8811754880536737E-16","1.8644888229787809E-2","-1.0914705124619657E-15","3.0033027039392999E+0","3.0365416163993801E+0","1.7067311556059290E+0","8.3788122089848503E+2","2.528017528540000E-5"
"806","9.7752563826467564E-1","-1.2842742343172792E-21","3.4606718830666751E-3","-6.8571910566365427E-16","1.8718057218836792E-2","-5.6640052350254459E-16","3.0032966286682399E+0","3.0363896634453731E+0","1.7066457482993438E+0","8.3244614189290303E+2","2.528017528540000E-5"
"805","9.7753064365673759E-1","-1.2842454654086921E-21","3.6039563367459737E-3","-6.6494211287259175E-16","1.8793451992722983E-2","1.0981316355069560E-19","3.0032903305230501E+0","3.0362310779505379E+0","1.7065566130793945E+0","8.2684069249595404E+2","2.528017528540000E-5"
"804","9.7753590100545018E-1","-1.2841909627974877E-21","3.7467587467234320E-3","-1.7670018615301710E-16","1.8870983015766080E-2","-4.9320830716846059E-16","3.0032838134364899E+0","3.0360658377240628E+0","1.7064637374734219E+0","8.2107136285405102E+2","2.528017528540000E-5"
"803","9.7754141411660544E-1","-1.2842902426874508E-21","3.8890806162837116E-3","-5.0573034319287781E-17","1.8950562136650386E-2","1.6515006056191501E-16","3.0032770812819898E+0","3.0358939161842939E+0","1.7063671065408312E+0","8.1514459666801599E+2","2.528017528540000E-5"
"802","9.7754718675361452E-1","-1.2841686520131303E-21","4.0309244976836156E-3","-2.9020342229772703E-19","1.9032102765071564E-2","3.3165063187147908E-16","3.0032701378668500E+0","3.0357152822464704E+0","1.7062667028099929E+0","8.0906678209996403E+2","2.528017528540000E-5"
"801","9.7755322262938416E-1","-1.2841760773260968E-21","4.1722938840160180E-3","1.9329370525743032E-16","1.9115520018155661E-2","-8.2412345610934022E-16","3.0032629869268401E+0","3.0355299002301095E+0","1.7061625062261876E+0","8.0284424199633304E+2","2.528017528540000E-5"
"800","9.7755952539910096E-1","-1.2842417993245090E-21","4.3131931048789127E-3","6.3784715853589982E-16","1.9200730839250203E-2","-7.1635408003437772E-16","3.0032556321219901E+0","3.0353377297833966E+0","1.7060544941091063E+0","7.9648322182854599E+2","2.528017528540000E-5"
"799","9.7756609865387478E-1","-1.2842412703865800E-21","4.4536272265216165E-3","7.7291743046968740E-17","1.9287654091388377E-2","-6.2852130547869970E-16","3.0032480770336401E+0","3.0351387258232556E+0","1.7059426411191698E+0","7.8998988656248002E+2","2.528017528540000E-5"
"798","9.7757294591517052E-1","-1.2842501267208160E-21","4.5936019569341510E-3","5.2963586089233226E-17","1.9376210627894071E-2","-1.2812965918701845E-15","3.0032403251623800E+0","3.0349328384893557E+0","1.7058269192316733E+0","7.8337031280588599E+2","2.528017528540000E-5"
"797","9.7758007062995944E-1","-1.2842659960488302E-21","4.7331235562010059E-3","4.3343265981908100E-16","1.9466323342492802E-2","-1.7793741782902312E-15","3.0032323799269900E+0","3.0347200131099661E+0","1.7057072977175973E+0","7.7663048285145999E+2","2.528017528540000E-5"
"796","9.7758747616652086E-1","-1.2842639408642739E-21","4.8721987522820894E-3","-3.9295019224421399E-16","1.9557917201241590E-2","-1.9687539943266642E-16","3.0032242446641799E+0","3.0345001901780861E+0","1.7055837431301912E+0","7.6977628511511000E+2","2.528017528540000E-5"
"795","9.7759516581083372E-1","-1.2842034685032734E-21","5.0108346623190811E-3","-2.5528345995693830E-16","1.9650919258386454E-2","-9.3604038245577138E-16","3.0032159226289599E+0","3.0342733053368982E+0","1.7054562192967950E+0","7.6281350605685998E+2","2.528017528540000E-5"
"794","9.7760314276348803E-1","-1.2841604763881318E-21","5.1490387194272251E-3","-4.6641609840272243E-16","1.9745258658222794E-2","-2.4030911207761697E-16","3.0032074169957599E+0","3.0340392893721395E+0","1.7053246873145538E+0","7.5574783208296606E+2","2.528017528540000E-5"
"793","9.7761141013706077E-1","-1.2842028423187456E-21","5.2868186048792088E-3","2.1946400002768575E-16","1.9840866624803451E-2","-6.2400996929377115E-16","3.0031987308599302E+0","3.0337980682114258E+0","1.7051891055500366E+0","7.4858484808066601E+2","2.528017528540000E-5"
"792","9.7761997095388664E-1","-1.2842376704941591E-21","5.4241821855100106E-3","6.7633398635956682E-16","1.9937676441294159E-2","-1.5538054403316497E-15","3.0031898672397799E+0","3.0335495629281288E+0","1.7050494296414156E+0","7.4133003455671496E+2","2.528017528540000E-5"
"791","9.7762882814419072E-1","-1.2843342279935401E-21","5.5611374561722890E-3","6.3324792332634419E-17","2.0035623420435023E-2","-1.5755662631898801E-15","3.0031808290789899E+0","3.0332936897500566E+0","1.7049056125033459E+0","7.3398876864048896E+2","2.528017528540000E-5"
"790","9.7763798454450779E-1","-1.2843548214691657E-21","5.6976924869567378E-3","-2.1840736091877132E-16","2.0134644867671261E-2","-9.1484096685471406E-16","3.0031716192492701E+0","3.0330303600711144E+0","1.7047576043335193E+0","7.2656632504327297E+2","2.528017528540000E-5"
"789","9.7764744289635486E-1","-1.2843644388536133E-21","5.8338553749558665E-3","-1.8966166036243239E-16","2.0234680038129574E-2","-3.9325456427843425E-16","3.0031622405533902E+0","3.0327594804659079E+0","1.7046053526208709E+0","7.1906787605208001E+2","2.528017528540000E-5"
"788","9.7765720584511651E-1","-1.2843230336249239E-21","5.9696342002770022E-3","6.2277317147044213E-16","2.0335670088621850E-2","-2.4671801594034357E-15","3.0031526957282599E+0","3.0324809527065080E+0","1.7044488021550050E+0","7.1149849349437602E+2","2.528017528540000E-5"
"787","9.7766727593908664E-1","-1.2843650313127049E-21","6.1050369860102625E-3","-1.4013950835950541E-16","2.0437558025718828E-2","-1.3578230552994531E-15","3.0031429874483799E+0","3.0321946737805971E+0","1.7042878950363913E+0","7.0386314753614897E+2","2.528017528540000E-5"
"786","9.7767765562865194E-1","-1.2843950136146899E-21","6.2400716618963934E-3","-3.4051777814646073E-16","2.0540288650705181E-2","3.7856347282985445E-16","3.0031331183291798E+0","3.0319005359112987E+0","1.7041225706875125E+0","6.9616670930276098E+2","2.528017528540000E-5"
"785","9.7768834726556175E-1","-1.2844260942350543E-21","6.3747460313706627E-3","-4.6378387801999611E-16","2.0643808502299483E-2","-3.8926623129596594E-16","3.0031230909306701E+0","3.0315984265777813E+0","1.7039527658644436E+0","6.8841395408587198E+2","2.528017528540000E-5"
"784","9.7769935310227241E-1","-1.2844040798367082E-21","6.5090677417417916E-3","-4.7585572076015562E-16","2.0748065797729521E-2","-1.1799152553222131E-15","3.0031129077609999E+0","3.0312882285368281E+0","1.7037784146689774E+0","6.8060955914623798E+2","2.528017528540000E-5"
"783","9.7771067529132694E-1","-1.2844622959375774E-21","6.6430442572185987E-3","2.8754501564186044E-17","2.0853010372785571E-2","-1.3438388601214755E-15","3.0031025712801700E+0","3.0309698198451729E+0","1.7035994485611758E+0","6.7275810934428398E+2","2.528017528540000E-5"
"782","9.7772231588474623E-1","-1.2844742698547284E-21","6.7766828345267680E-3","-9.1450700370393120E-16","2.0958593621391904E-2","8.0011013600608191E-16","3.0030920839036401E+0","3.0306430738825689E+0","1.7034157963723393E+0","6.6486409555979196E+2","2.528017528540000E-5"
"781","9.7773427683341851E-1","-1.2844968584541520E-21","6.9099905008901371E-3","-3.8640389538424805E-16","2.1064768435050334E-2","7.9314840833147258E-16","3.0030814480061099E+0","3.0303078593758173E+0","1.7032273843185100E+0","6.5693191879683695E+2","2.528017528540000E-5"
"780","9.7774655998645665E-1","-1.2844891755464692E-21","7.0429740341301133E-3","-6.3256907703869595E-17","2.1171489142576615E-2","-1.3790603367554892E-16","3.0030706659251201E+0","3.0299640404235131E+0","1.7030341360143815E+0","6.4896588984700702E+2","2.528017528540000E-5"
"779","9.7775916709050559E-1","-1.2845011114537468E-21","7.1756399446651102E-3","-2.4223118540790003E-16","2.1278711450449204E-2","-7.5402920132209646E-16","3.0030597399647201E+0","3.0296114765219855E+0","1.7028359724878785E+0","6.4097023265003497E+2","2.528017528540000E-5"
"778","9.7777209978899637E-1","-1.2845644072920716E-21","7.3079944592418762E-3","-9.7607201261340599E-17","2.1386392383937743E-2","6.7937601063698973E-16","3.0030486723991299E+0","3.0292500225927692E+0","1.7026328121955978E+0","6.3294908402710405E+2","2.528017528540000E-5"
"777","9.7778535962131463E-1","-1.2845394632315623E-21","7.4400435061632540E-3","9.0803114716032367E-16","2.1494490229349433E-2","-5.1521856560006359E-16","3.0030374654763001E+0","3.0288795290114519E+0","1.7024245710390231E+0","6.2490649827550999E+2","2.528017528540000E-5"
"776","9.7779894802188150E-1","-1.2845156525308860E-21","7.5717927018830273E-3","-5.0333161161803176E-16","2.1602964477463519E-2","1.5623050684881749E-16","3.0030261214214700E+0","3.0284998416386095E+0","1.7022111623819112E+0","6.1684644449887901E+2","2.528017528540000E-5"
"775","9.7781286631914066E-1","-1.2845088165730798E-21","7.7032473387995725E-3","-4.2935421081203980E-17","2.1711775768312958E-2","-2.6974636147261710E-16","3.0030146424406401E+0","3.0281108018532321E+0","1.7019924970690803E+0","6.0877281212838398E+2","2.528017528540000E-5"
"774","9.7782711573442294E-1","-1.2844997921426824E-21","7.8344123740841029E-3","5.3445988401016222E-16","2.1820885837477971E-2","-1.1010158701541859E-15","3.0030030307240700E+0","3.0277122465885160E+0","1.7017684834465279E+0","6.0068940959887902E+2","2.528017528540000E-5"
"773","9.7784169738070226E-1","-1.2844769582405514E-21","7.9652924194489640E-3","6.0550868809179841E-16","2.1930257463897183E-2","-1.2433925699861060E-15","3.0029912884496199E+0","3.0273040083714160E+0","1.7015390273836597E+0","5.9259996605917502E+2","2.528017528540000E-5"
"772","9.7785661226121579E-1","-1.2844364422096060E-21","8.0958917316993270E-3","3.0894725053143915E-16","2.2039854419328181E-2","-4.1301774643738046E-16","3.0029794177861300E+0","3.0268859153653405E+0","1.7013040322972905E+0","5.8450813487229902E+2","2.528017528540000E-5"
"771","9.7787186126796055E-1","-1.2844395231945204E-21","8.2262142040034191E-3","2.6592039238510450E-16","2.2149641419441264E-2","-5.7031367974781509E-16","3.0029674208967001E+0","3.0264577914176272E+0","1.7010633991783248E+0","5.7641749062174404E+2","2.528017528540000E-5"
"770","9.7788744518004100E-1","-1.2844435095603796E-21","8.3562633577446959E-3","-5.2739176601225739E-16","2.2259584076645675E-2","3.9941279826963854E-16","3.0029552999419300E+0","3.0260194561113964E+0","1.7008170266209042E+0","5.6833153470342404E+2","2.528017528540000E-5"
"769","9.7790336466188388E-1","-1.2844802406744575E-21","8.4860423349078264E-3","-1.1409265575862048E-16","2.2369648854600032E-2","-3.4738780260976951E-17","3.0029430570830602E+0","3.0255707248230612E+0","1.7005648108547309E+0","5.6025369254948396E+2","2.528017528540000E-5"
"768","9.7791962026130130E-1","-1.2845213114356125E-21","8.6155538909062548E-3","1.8516241230255442E-16","2.2479803024463049E-2","-3.7668267781536485E-16","3.0029306944851499E+0","3.0251114087858202E+0","1.7003066457807550E+0","5.5218731727727300E+2","2.528017528540000E-5"
"767","9.7793621240740491E-1","-1.2845123843896267E-21","8.7448003877809138E-3","-3.2924567850902169E-16","2.2590014622886932E-2","-1.5008961276350529E-16","3.0029182143200899E+0","3.0246413151596507E+0","1.7000424230105149E+0","5.4413568876764202E+2","2.528017528540000E-5"
"766","9.7795314140837575E-1","-1.2845191336658171E-21","8.8737837877416875E-3","2.8539183028924941E-18","2.2700252411709577E-2","9.8338571224970230E-17","3.0029056187696601E+0","3.0241602471088900E+0","1.6997720319097422E+0","5.3610201507096701E+2","2.528017528540000E-5"
"765","9.7797040744907937E-1","-1.2844921438740974E-21","9.0025056469795368E-3","-7.9057029872380340E-16","2.2810485839375009E-2","1.2194707713001555E-15","3.0028929100284500E+0","3.0236680038877450E+0","1.6994953596464257E+0","5.2808943355301903E+2","2.528017528540000E-5"
"764","9.7798801058853524E-1","-1.2844771207184526E-21","9.1309671097241571E-3","-1.8487026489272610E-16","2.2920685004067989E-2","7.1008785257306791E-16","3.0028800903067601E+0","3.0231643809345861E+0","1.6992122912438083E+0","5.2010101095035202E+2","2.528017528540000E-5"
"763","9.7800595075723640E-1","-1.2844921818438944E-21","9.2591689025216771E-3","-7.7492825570920141E-16","2.3030820618512988E-2","2.1783414515506832E-15","3.0028671618334801E+0","3.0226491699757903E+0","1.6989227096387556E+0","5.1213974376721796E+2","2.528017528540000E-5"
"762","9.7802422775432529E-1","-1.2845146145844779E-21","9.3871113286943149E-3","-4.8623613417292322E-16","2.3140863976488707E-2","2.4336794269108182E-15","3.0028541268588200E+0","3.0221221591398133E+0","1.6986264957458699E+0","5.0420855814822801E+2","2.528017528540000E-5"
"761","9.7804284124462948E-1","-1.2845261862816318E-21","9.5147942629902910E-3","-5.6812260653431294E-16","2.3250786920964311E-2","2.0091467043387868E-15","3.0028409876570601E+0","3.0215831330824381E+0","1.6983235285278884E+0","4.9631031336989997E+2","2.528017528540000E-5"
"760","9.7806179075556121E-1","-1.2845325714438509E-21","9.6422171463959958E-3","-3.6315497070723854E-16","2.3360561813915159E-2","2.0692685377526363E-15","3.0028277465292099E+0","3.0210318731236825E+0","1.6980136850726348E+0","4.8844779814785898E+2","2.528017528540000E-5"
"759","9.7808107567388625E-1","-1.2845258159455036E-21","9.7693789811264687E-3","-1.5583523249749877E-17","2.3470161507752177E-2","2.2628584866197020E-15","3.0028144058056299E+0","3.0204681573975352E+0","1.6976968406771802E+0","4.8062373347028699E+2","2.528017528540000E-5"
"758","9.7810069524237542E-1","-1.2845184111565765E-21","9.8962783257904498E-3","-7.0792176908818206E-16","2.3579559318378955E-2","1.9706727007527615E-15","3.0028009678485099E+0","3.0198917610149612E+0","1.6973728689394625E+0","4.7284077187244600E+2","2.528017528540000E-5"
"757","9.7812064855633996E-1","-1.2845240045287919E-21","1.0022913290750576E-2","5.2172304688749996E-17","2.3688728999862640E-2","5.4199509395448618E-16","3.0027874350543500E+0","3.0193024562412507E+0","1.6970416418579670E+0","4.6510149786014603E+2","2.528017528540000E-5"
"756","9.7814093456006268E-1","-1.2845253003247830E-21","1.0149281533686811E-2","1.6940790547582759E-16","2.3797644720707917E-2","1.5337938107172616E-16","3.0027738098563801E+0","3.0187000126882357E+0","1.6967030299397667E+0","4.5740842793285202E+2","2.528017528540000E-5"
"755","9.7816155204314481E-1","-1.2845296758095999E-21","1.0275380255403792E-2","-1.4874939568341230E-16","2.3906281041733212E-2","2.7385828768932503E-15","3.0027600947268001E+0","3.0180841975223243E+0","1.6963569023174481E+0","4.4976401075611898E+2","2.528017528540000E-5"
"754","9.7818249963677451E-1","-1.2845068656617905E-21","1.0401206195910721E-2","4.0855147972429985E-16","2.4014612895515573E-2","1.4385427154456616E-15","3.0027462921790300E+0","3.0174547756890902E+0","1.6960031268753473E+0","4.4217062723699303E+2","2.528017528540000E-5"
"753","9.7820377580992912E-1","-1.2844916332165193E-21","1.0526755630792374E-2","9.3342025349712457E-16","2.4122615567473304E-2","-5.8023178147315202E-16","3.0027324047698500E+0","3.0168115101548794E+0","1.6956415703853469E+0","4.3463059009433101E+2","2.528017528540000E-5"
"752","9.7822537886554151E-1","-1.2844859232152428E-21","1.0652024367947001E-2","-7.1183032408313410E-17","2.4230264678504591E-2","6.3908013065333864E-16","3.0027184351013698E+0","3.0161541621665107E+0","1.6952720986528456E+0","4.2714614437531202E+2","2.528017528540000E-5"
"751","9.7824730693663797E-1","-1.2844631271806608E-21","1.0777007744717331E-2","1.9098045639147305E-16","2.4337536169230071E-2","3.6655501561040666E-17","3.0027043858229701E+0","3.0154824915292848E+0","1.6948945766730157E+0","4.1971946664669900E+2","2.528017528540000E-5"
"750","9.7826955798247128E-1","-1.2844491471923590E-21","1.0901700625473918E-2","3.1978346918040035E-18","2.4444406285856320E-2","1.5201566081830053E-15","3.0026902596331300E+0","3.0147962569041016E+0","1.6945088687978029E+0","4.1235266522476201E+2","2.528017528540000E-5"
"749","9.7829212978467450E-1","-1.2844458397487803E-21","1.1026097399712789E-2","1.4017221341687101E-16","2.4550851567626521E-2","3.1928517087739361E-15","3.0026760592810100E+0","3.0140952161240260E+0","1.6941148389138574E+0","4.0504778044198298E+2","2.528017528540000E-5"
"748","9.7831501994345715E-1","-1.2844091586951408E-21","1.1150191980728155E-2","7.1182434828805095E-16","2.4656848835918576E-2","1.4474090167835165E-15","3.0026617875680799E+0","3.0133791265307148E+0","1.6937123506316261E+0","3.9780678294360200E+2","2.528017528540000E-5"
"747","9.7833822587387720E-1","-1.2844038547252517E-21","1.1273977804949016E-2","9.6897117301775449E-16","2.4762375184924135E-2","2.0452418788405698E-15","3.0026474473494100E+0","3.0126477453313716E+0","1.6933012674859835E+0","3.9063157529203897E+2","2.528017528540000E-5"
"746","9.7836174480220706E-1","-1.2843972324172782E-21","1.1397447831965481E-2","4.1790198341645125E-16","2.4867407974017399E-2","1.3194783167631651E-15","3.0026330415349598E+0","3.0119008299755157E+0","1.6928814531480028E+0","3.8352399012612500E+2","2.528017528540000E-5"
"745","9.7838557376243418E-1","-1.2843940107996495E-21","1.1520594545380031E-2","1.5504790013803923E-16","2.4971924821743458E-2","2.7433301533921125E-15","3.0026185730905901E+0","3.0111381385527292E+0","1.6924527716485123E+0","3.7648579067895997E+2","2.528017528540000E-5"
"744","9.7840970959292628E-1","-1.2843880938720093E-21","1.1643409954517542E-2","5.1582693459743018E-17","2.5075903601464597E-2","1.2332514206328651E-15","3.0026040450389200E+0","3.0103594302104115E+0","1.6920150876129021E+0","3.6951867026795298E+2","2.528017528540000E-5"
"743","9.7843414893329450E-1","-1.2843801771540061E-21","1.1765885597099403E-2","5.7371756449689590E-16","2.5179322438688909E-2","3.8364742514198185E-16","3.0025894604600198E+0","3.0095644655918963E+0","1.6915682665073732E+0","3.6262425160595899E+2","2.528017528540000E-5"
"742","9.7845888822149418E-1","-1.2843904031819683E-21","1.1888012542963443E-2","8.4828845026307062E-16","2.5282159710044015E-2","-4.4586354246900592E-16","3.0025748224918201E+0","3.0087530072941790E+0","1.6911121748962095E+0","3.5580408685461799E+2","2.528017528540000E-5"
"741","9.7848392369119819E-1","-1.2843947193245418E-21","1.2009781398901300E-2","6.9400189383966241E-16","2.5384394043963865E-2","1.2819275447566028E-15","3.0025601343303601E+0","3.0079248203449005E+0","1.6906466807098743E+0","3.4905965706846098E+2","2.528017528540000E-5"
"740","9.7850925136948796E-1","-1.2844085804417931E-21","1.2131182314713076E-2","5.9696366334398717E-16","2.5486004323015184E-2","6.4055899882013356E-16","3.0025453992297702E+0","3.0070796726975546E+0","1.6901716535233464E+0","3.4239237158818497E+2","2.528017528540000E-5"
"739","9.7853486707489556E-1","-1.2843772609370017E-21","1.2252204990557481E-2","6.6767299201109311E-16","2.5586969687919247E-2","9.8138947034488058E-16","3.0025306205019699E+0","3.0062173357443447E+0","1.6896869648443820E+0","3.3580356808930901E+2","2.528017528540000E-5"
"738","9.7856076641584810E-1","-1.2843702762334957E-21","1.2372838685676610E-2","4.5382502068865331E-16","2.5687269543228392E-2","9.5689341203457229E-16","3.0025158015161701E+0","3.0053375848450976E+0","1.6891924884107943E+0","3.2929451175681902E+2","2.528017528540000E-5"
"737","9.7858694478954888E-1","-1.2843709156386869E-21","1.2493072228579125E-2","4.1982502233308104E-17","2.5786883564643148E-2","8.6273529223638946E-16","3.0025009456979999E+0","3.0044401998710479E+0","1.6886881004960985E+0","3.2286639505569798E+2","2.528017528540000E-5"
"736","9.7861339738134578E-1","-1.2843370677092659E-21","1.2612894028753274E-2","1.3683712088817040E-16","2.5885791707958156E-2","2.0970322606582631E-15","3.0024860565284399E+0","3.0035249657617964E+0","1.6881736802225553E+0","3.1652033739567901E+2","2.528017528540000E-5"
"735","9.7864011916462146E-1","-1.2842966100919133E-21","1.2732292089972773E-2","4.2891315593161507E-16","2.5983974219602277E-2","-2.4087045633335422E-16","3.0024711375423601E+0","3.0025916730933959E+0","1.6876491098804742E+0","3.1025738481623500E+2","2.528017528540000E-5"
"734","9.7866710490125342E-1","-1.2843044951634319E-21","1.2851254025275514E-2","5.0020766052082641E-16","2.6081411648724750E-2","2.0967627303277047E-15","3.0024561923267701E+0","3.0016401186558750E+0","1.6871142752528174E+0","3.0407850942610401E+2","2.528017528540000E-5"
"733","9.7869434914268982E-1","-1.2843222976367760E-21","1.2969767073642459E-2","-1.2254305162273585E-16","2.6178084860781371E-2","9.6286875670818839E-16","3.0024412245188099E+0","3.0006701060371697E+0","1.6865690659434063E+0","2.9798460950726502E+2","2.528017528540000E-5"
"732","9.7872184623166281E-1","-1.2843163859085192E-21","1.3087818118442765E-2","1.6238772789677719E-16","2.6273975052571619E-2","8.5419693734312526E-16","3.0024262378032902E+0","2.9996814462115502E+0","1.6860133757076565E+0","2.9197650872408298E+2","2.528017528540000E-5"
"731","9.7874959030459996E-1","-1.2843397751630758E-21","1.3205393707665181E-2","6.6654148801934195E-16","2.6369063768624083E-2","5.0767867484825614E-16","3.0024112359099702E+0","2.9986739581292188E+0","1.6854471027839693E+0","2.8605495645740803E+2","2.528017528540000E-5"
"730","9.7877757529474585E-1","-1.2843628988252122E-21","1.3322480075948601E-2","4.6573003404980735E-16","2.6463332918904545E-2","1.2274984300994050E-15","3.0023962226104901E+0","2.9976474693041584E+0","1.6848701502241392E+0","2.8022062721815900E+2","2.528017528540000E-5"
"729","9.7880579493604503E-1","-1.2843710337418311E-21","1.3439063168443167E-2","6.5120314933295365E-16","2.6556764797667918E-2","-1.1210223706804933E-16","3.0023812017149001E+0","2.9966018163973027E+0","1.6842824262211347E+0","2.7447412081335102E+2","2.528017528540000E-5"
"728","9.7883424276779618E-1","-1.2843659089248241E-21","1.3555128666451172E-2","1.8394815158208549E-16","2.6649342103440214E-2","6.1069173802344447E-16","3.0023661770679300E+0","2.9955368457910230E+0","1.6836838444319946E+0","2.6881596220333000E+2","2.528017528540000E-5"
"727","9.7886291214011067E-1","-1.2844286137270093E-21","1.3670662014864551E-2","2.5414604271594428E-16","2.6741047959919041E-2","-7.4134795192001534E-16","3.0023511525448501E+0","2.9944524141519584E+0","1.6830743242941772E+0","2.6324660158152699E+2","2.528017528540000E-5"
"726","9.7889179622018441E-1","-1.2844366307140152E-21","1.3785648451317273E-2","1.2770397923897815E-16","2.6831865937737367E-2","-1.7811941280717251E-16","3.0023361320470001E+0","2.9933483889781183E+0","1.6824537913330644E+0","2.5776641446435400E+2","2.528017528540000E-5"
"725","9.7892088799940413E-1","-1.2844060595750613E-21","1.3900073037013185E-2","-4.1118877392304365E-16","2.6921780076885268E-2","7.1078547395715654E-16","3.0023211194970498E+0","2.9922246491265625E+0","1.6818221774585540E+0","2.5237570191016400E+2","2.528017528540000E-5"
"724","9.7895018030127468E-1","-1.2843854564689103E-21","1.4013920689136134E-2","2.9151260619078179E-16","2.7010774909681828E-2","3.8166556437801765E-16","3.0023061188339000E+0","2.9910810853179521E+0","1.6811794212486482E+0","2.4707469095249499E+2","2.528017528540000E-5"
"723","9.7897966579018947E-1","-1.2843629984507290E-21","1.4127176214752603E-2","-3.7437905464269389E-16","2.7098835484082144E-2","1.0373931131651106E-15","3.0022911340072600E+0","2.9899176006140631E+0","1.6805254682178468E+0","2.4186353479423300E+2","2.528017528540000E-5"
"722","9.7900933698100623E-1","-1.2843381393517623E-21","1.4239824346066628E-2","-5.0755608528722408E-17","2.7185947387187086E-2","5.5062684884276690E-16","3.0022761689720499E+0","2.9887341108643062E+0","1.6798602710681219E+0","2.3674231354824099E+2","2.528017528540000E-5"
"721","9.7903918624943287E-1","-1.2843067139398039E-21","1.4351849776910359E-2","-2.2987841173654553E-16","2.7272096768749008E-2","8.6183378496092866E-16","3.0022612276824399E+0","2.9875305451178944E+0","1.6791837899205799E+0","2.3171103478879800E+2","2.528017528540000E-5"
"720","9.7906920584318435E-1","-1.2843193537629937E-21","1.4463237200303994E-2","-1.0422868638652634E-17","2.7357270364458144E-2","1.6111561492520784E-15","3.0022463140857201E+0","2.9863068459978006E+0","1.6784959925256513E+0","2.2676963428496200E+2","2.528017528540000E-5"
