"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"726","1.1399802432606139E+0","8.1283945525236204E-28","1.6340933612867059E-1","5.6532034777563950E-15","-2.2343857275337470E-1","-9.3109551918312556E-16","3.0563051389121800E+0","3.1080098583502878E+0","1.3776731738157464E+1","6.3808075033685597E+1","1.215058560962404E-2"
"725","1.0132425781379117E+0","7.3488551482334428E-30","1.7521781692232397E-1","-5.0132347803687459E-13","-8.3306560790697079E-2","7.3291607696988449E-12","3.0562208597329801E+0","1.3938641672566630E+0","6.1785173107263134E+0","1.0498487495082900E+0","1.215058560962404E-2"
"724","1.1398248385779477E+0","2.3639470684970793E-27","1.6364154884722404E-1","5.3692753492503482E-15","-2.2349331292348754E-1","-4.8011160052121524E-15","3.0560719714333300E+0","3.1065871267784422E+0","1.3770425261635820E+1","6.3289339810349702E+1","1.215058560962404E-2"
"723","1.0134037728554581E+0","1.0939590232910602E-28","1.7536227281091840E-1","-4.8833731515984852E-13","-8.3688427472776439E-2","7.0125451811533030E-12","3.0560206256700901E+0","1.3960732332950263E+0","6.1883093357164025E+0","1.0554194418788401E+0","1.215058560962404E-2"
"722","1.1396691754952093E+0","-3.7100825559184053E-28","1.6387328874155530E-1","5.3259106700773656E-15","-2.2354737235299704E-1","-5.0815272021586438E-15","3.0558391008412098E+0","3.1051589369022068E+0","1.3764094590340429E+1","6.2773775664944097E+1","1.215058560962404E-2"
"721","1.0135651761075075E+0","9.9848631853128570E-28","1.7550608557409314E-1","-5.2847914481310874E-13","-8.4070174478338713E-2","7.4594793111880435E-12","3.0558211375090099E+0","1.3982817107184444E+0","6.1980987515802113E+0","1.0609747226377499E+0","1.215058560962404E-2"
"720","1.0137267853351086E+0","6.6143443622012310E-28","1.7564926055839319E-1","-3.1488714679618939E-13","-8.4451795580222144E-2","4.9619055939541527E-12","3.0556223881843598E+0","1.4004896487302059E+0","6.2078857764188848E+0","1.0665145754209100E+0","1.215058560962404E-2"
"719","1.1395132548830751E+0","-4.3771373387033693E-27","1.6410455281328623E-1","2.6676771748156516E-15","-2.2360074914474665E-1","-3.6187293626903088E-15","3.0556065314113301E+0","3.1037252735797822E+0","1.3757739657152937E+1","6.2261373661087902E+1","1.215058560962404E-2"
"718","1.0138885980099799E+0","1.6616848208163997E-27","1.7579180305127959E-1","-4.9744768613678731E-13","-8.4833284634684439E-2","7.1105143022426593E-12","3.0554243707450799E+0","1.4026970958812568E+0","6.2176706254419605E+0","1.0720389820305800E+0","1.215058560962404E-2"
"717","1.1393570776205169E+0","-9.1967391890368164E-29","1.6433533805438541E-1","5.3155960763759041E-15","-2.2365344140590546E-1","-5.0150776915656379E-15","3.0553742674303099E+0","3.1022861217815629E+0","1.3751360395452309E+1","6.1752124791148503E+1","1.215058560962404E-2"
"716","1.0140506116342365E+0","2.1858418745418449E-27","1.7593371828151949E-1","-3.9098950023413639E-13","-8.5214635576552386E-2","6.0726692660796732E-12","3.0552270783535098E+0","1.4049041000762168E+0","6.2274535109940325E+0","1.0775479220037101E+0","1.215058560962404E-2"
"715","1.1392006445948344E+0","-3.0188082080158788E-27","1.6456564144736141E-1","5.5231610795446602E-15","-2.2370544724809810E-1","-6.2325523367722275E-15","3.0551423131956801E+0","3.1008414665931143E+0","1.3744956739128016E+1","6.1246019977109498E+1","1.215058560962404E-2"
"714","1.0142128237396666E+0","-1.1163662552290335E-28","1.7607501141906312E-1","-4.8482322151440892E-13","-8.5595842421712573E-2","7.1996551956028820E-12","3.0550305042838799E+0","1.4071107085719003E+0","6.2372346425481995E+0","1.0830413727102699E+0","1.215058560962404E-2"
