"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"110","1.0141814415544641E+0","-6.4545027056004797E-22","2.4719965464207305E-2","1.1415459237000051E-15","-2.8867745717035653E-2","1.7432998462783355E-15","3.0008532115354001E+0","2.4297258087876865E+0","1.3656617498807695E+0","3.1416703982027601E+0","2.528017528540000E-5"
"109","1.0118382559015331E+0","-6.4544543904549573E-22","2.5118742206005091E-2","2.7889321301482630E-15","-2.6002593587105625E-2","1.5252391193082065E-14","3.0008530139652501E+0","2.1646766059378271E+0","1.2166870973256132E+0","1.0000000000000000E+0","2.528017528540000E-5"
"108","1.0141603624768789E+0","-6.4545024306100003E-22","2.4726795468890918E-2","-2.2745999719909488E-16","-2.8846743345864626E-2","-5.5429345141151508E-16","3.0008525778104098E+0","2.4272927618501030E+0","1.3642942214434848E+0","3.0883143768967400E+0","2.528017528540000E-5"
"107","1.0118604735590042E+0","-6.4544414412796450E-22","2.5117642131919336E-2","1.8179955390987075E-15","-2.6034265784313754E-2","7.2095731012659572E-15","3.0008524668283600E+0","2.1671039953748488E+0","1.2180514458847040E+0","1.0000000000215199E+0","2.528017528540000E-5"
"106","1.0141392817086416E+0","-6.4544950428381584E-22","2.4733552006653062E-2","5.7807589400885235E-16","-2.8825641603754486E-2","-4.3451923725151989E-15","3.0008519578130999E+0","2.4248596771220758E+0","1.3629266717655464E+0","3.0355232637202798E+0","2.528017528540000E-5"
"105","1.0118826724295755E+0","-6.4544721729584603E-22","2.5116503337376469E-2","3.7427072877068525E-15","-2.6065833035076338E-2","2.0351992081874931E-14","3.0008519287133102E+0","2.1695315097629080E+0","1.2194158646742923E+0","1.0000000000345699E+0","2.528017528540000E-5"
"104","1.0119048526689971E+0","-6.4544683522678349E-22","2.5115325640160519E-2","-6.3819811175351349E-16","-2.6097295577950968E-2","-1.7757014263541805E-15","3.0008513996433002E+0","2.1719591478912839E+0","1.2207803530138754E+0","1.0000000000000000E+0","2.528017528540000E-5"
"103","1.0141181990584414E+0","-6.4545061179674330E-22","2.4740235609989975E-2","4.5710961978530846E-16","-2.8804440639215844E-2","-2.1631247023529601E-15","3.0008513514695201E+0","2.4224265568484777E+0","1.3615591021087174E+0","2.9832912296910998E+0","2.528017528540000E-5"
"102","1.0119270144326207E+0","-6.4544706034867187E-22","2.5114108856216837E-2","1.7183503190008839E-15","-2.6128653647821722E-2","1.0438696558308025E-14","3.0008508796418099E+0","2.1743869085496499E+0","1.2221449102231723E+0","1.0000000000000000E+0","2.528017528540000E-5"
"101","1.0140971143361714E+0","-6.4545111001171299E-22","2.4746846805718190E-2","-5.6587443537401459E-17","-2.8783140596189541E-2","-5.7619814102463521E-15","3.0008507587065401E+0","2.4199934032496779E+0","1.3601915137209875E+0","2.9316125662330301E+0","2.528017528540000E-5"
"100","1.0119491578754203E+0","-6.4544676163452782E-22","2.5112852799623935E-2","-1.2665572086121447E-15","-2.6159907475902276E-2","-7.2593180307308356E-15","3.0008503687325798E+0","2.1768147905278785E+0","1.2235095356220136E+0","1.0000000000000000E+0","2.528017528540000E-5"
"99","1.0140760273529188E+0","-6.4545121337587526E-22","2.4753386115048182E-2","8.3750739258583098E-16","-2.8761741614089124E-2","-5.4427397097112144E-16","3.0008501794518199E+0","2.4175602185220324E+0","1.3588239078368498E+0","2.8804816846958099E+0","2.528017528540000E-5"
"98","1.0119712831520034E+0","-6.4544672536772011E-22","2.5111557282588900E-2","-1.6141794230530943E-15","-2.6191057289748416E-2","-1.0090489427987855E-14","3.0008498669396402E+0","2.1792427926159341E+0","1.2248742285302816E+0","1.0000000000536400E+0","2.528017528540000E-5"
"97","1.0140549379209345E+0","-6.4545131726316674E-22","2.4759854053648198E-2","1.6300838693143733E-15","-2.8740243827855574E-2","7.3965204567482117E-15","3.0008496136337999E+0","2.4151270048382760E+0","1.3574562856775203E+0","2.8298931156392100E+0","2.528017528540000E-5"
"96","1.0119933904166194E+0","-6.4544586704005380E-22","2.5110222115421913E-2","1.8919850596532525E-15","-2.6222103313303064E-2","1.2146814904938654E-14","3.0008493742872901E+0","2.1816709136036212E+0","1.2262389882677687E+0","1.0000000000000000E+0","2.528017528540000E-5"
"95","1.0140338458536160E+0","-6.4545126278571725E-22","2.4766251131721605E-2","-3.6486188766399179E-16","-2.8718647367952588E-2","-8.0297718995487321E-15","3.0008490611817402E+0","2.4126937643480204E+0","1.3560886484512191E+0","2.7798415082727801E+0","2.528017528540000E-5"
"94","1.0120154798231811E+0","-6.4544596280297213E-22","2.5108847106525937E-2","5.1799265303484955E-16","-2.6253045766854867E-2","2.8141079200015350E-16","3.0008488908001301E+0","2.1840991522805124E+0","1.2276038141541372E+0","1.0000000000000000E+0","2.528017528540000E-5"
"93","1.0140127509654824E+0","-6.4545136529362198E-22","2.4772577854066995E-2","1.2131458462107244E-15","-2.8696952360478156E-2","1.4938343808424869E-15","3.0008485220256400E+0","2.4102604991781225E+0","1.3547209973533756E+0","2.7303216304766602E+0","2.528017528540000E-5"
"92","1.0120375515252709E+0","-6.4544518497544778E-22","2.5107432062377397E-2","1.0981183136109217E-15","-2.6283884867111196E-2","6.5195153656286732E-15","3.0008484165030098E+0","2.1865275074357267E+0","1.2289687055087946E+0","1.0000000000357101E+0","2.528017528540000E-5"
"91","1.0139916530721587E+0","-6.4545157752715219E-22","2.4778834720147698E-2","6.1637584752386258E-16","-2.8675158927129640E-2","-2.0709218825525036E-15","3.0008479960962702E+0","2.4078272114331374E+0","1.3533533335668855E+0","2.6813283678767799E+0","2.528017528540000E-5"
